Year,Vehicle Original,Vehicle,Sales,% Change,Change,Car,Stars,Highest Star,Strong Appearance,Weak Appearance,Total Appearance,Release,Rank,Best Rank,Gross,Distributor
2016,gmc savana,gmc savana,20607,-0.06297744599999999,Negative,2003 gmc savana,2.0,2.0,0.0,4.0,4.0,Captain America: Civil War,3.0,3.0,"$408,084,349 ",Walt Disney Studios Motion Pictures
2016,gmc sierra,gmc sierra,221680,-0.010970871,Negative,2015 gmc sierra,3.0,3.0,1.0,4.0,5.0,Arrival,31.0,31.0,"$91,676,099 ",Paramount Pictures
2016,gmc terrain,,87925,-0.21516558100000002,Negative,,,,,,,,,,,
2016,gmc yukon,gmc yukon,53447,0.250748853,Positive,2015 gmc yukon,2.0,2.0,0.0,3.0,3.0,Suicide Squad,9.0,9.0,"$325,100,054 ",Warner Bros.
2016,gmc yukon xl,gmc yukon xl,37054,0.182549307,Positive,2015 gmc yukon xl denali,2.0,2.0,0.0,1.0,1.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,honda accord,honda accord,345225,-0.029058632,Negative,1994 honda accord,2.0,2.0,0.0,19.0,19.0,Teenage Mutant Ninja Turtles: Out of the Shadows,37.0,37.0,"$82,051,601 ",Paramount Pictures
2016,honda cr-v,honda cr-v,357335,0.033814846,Positive,2010 honda cr-v,3.0,3.0,1.0,8.0,9.0,My Big Fat Greek Wedding 2,54.0,54.0,"$59,689,605 ",Universal Pictures
2016,honda cr-z,,2338,-0.23917995399999997,Negative,,,,,,,,,,,
2016,honda civic,honda civic,366927,0.09405040199999999,Positive,1996 honda civic,2.0,2.0,0.0,11.0,11.0,Deadpool,6.0,6.0,"$363,070,709 ",Twentieth Century Fox
2016,honda crosstour,,726,-0.920254833,Negative,,,,,,,,,,,
2016,honda fcx,,8,3.0,Positive,,,,,,,,,,,
2016,honda fit,honda fit,56630,0.074083909,Positive,2015 honda fit,1.0,1.0,0.0,5.0,5.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,honda hr-v,,82041,0.9547999709999999,Positive,,,,,,,,,,,
2016,honda insight,honda insight,67,-0.9540466390000001,Negative,2010 honda insight,1.0,1.0,0.0,1.0,1.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,honda odyssey,honda odyssey,120846,-0.053939375,Negative,2005 honda odyssey,3.0,3.0,1.0,4.0,5.0,Mother's Day,85.0,85.0,"$32,492,859 ",Open Road Films (II)
2016,honda pilot,honda pilot,120772,-0.113352715,Negative,2003 honda pilot,1.0,1.0,0.0,3.0,3.0,Doctor Strange,11.0,11.0,"$229,876,337 ",Walt Disney Studios Motion Pictures
2016,honda ridgeline,honda ridgeline,23667,44.51346154,Positive,2006 honda ridgeline,1.0,1.0,0.0,1.0,1.0,Teenage Mutant Ninja Turtles: Out of the Shadows,37.0,37.0,"$82,051,601 ",Paramount Pictures
2016,hyundai accent,hyundai accent,79766,0.297303451,Positive,2007 hyundai accent,2.0,2.0,0.0,7.0,7.0,Arrival,31.0,31.0,"$91,676,099 ",Paramount Pictures
2016,hyundai azera,,4942,-0.10778118800000001,Negative,,,,,,,,,,,
2016,hyundai elantra,hyundai elantra,208319,-0.138130621,Negative,2011 hyundai elantra,1.0,1.0,0.0,6.0,6.0,Doctor Strange,11.0,11.0,"$229,876,337 ",Walt Disney Studios Motion Pictures
2016,hyundai equus,hyundai equus,1361,-0.416380789,Negative,2011 hyundai equus,2.0,2.0,0.0,1.0,1.0,Almost Christmas,71.0,71.0,"$41,964,925 ",Universal Pictures
2016,hyundai genesis,,23230,-0.259577995,Negative,,,,,,,,,,,
2016,hyundai santa fe,hyundai santa fe,131257,0.111085716,Positive,2013 hyundai santa fe sport,1.0,1.0,0.0,5.0,5.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,hyundai sonata,hyundai sonata,199416,-0.06510457,Negative,2011 hyundai sonata,1.0,1.0,0.0,5.0,5.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,hyundai tucson,,89713,0.4107814,Positive,,,,,,,,,,,
2016,hyundai veloster,hyundai veloster,30053,0.23955454699999998,Positive,2013 hyundai veloster turbo,1.0,1.0,0.0,1.0,1.0,Nerve,75.0,75.0,"$38,583,626 ",Lionsgate
2016,infiniti q40,,59,-0.9931435209999999,Negative,,,,,,,,,,,
2016,infiniti q50,,44007,0.0030314079999999998,Positive,,,,,,,,,,,
2016,infiniti q60,,3970,0.005317802,Positive,,,,,,,,,,,
2016,infiniti q70/m,infiniti q70,5872,-0.30500651,Negative,2014 infiniti q70 l hybrid,2.0,2.0,0.0,2.0,2.0,London Has Fallen,51.0,51.0,"$62,524,260 ",Focus Features
2016,infiniti ex/qx50,,16973,2.104059985,Positive,,,,,,,,,,,
2016,infiniti qx70/fx,infiniti qx70,6261,0.091336936,Positive,2014 infiniti qx70,1.0,1.0,0.0,1.0,1.0,London Has Fallen,51.0,51.0,"$62,524,260 ",Focus Features
2016,infiniti qx80/qx56,,16722,0.06877157099999999,Positive,,,,,,,,,,,
2016,jaguar f-type,jaguar f-type,4069,-0.12097645300000001,Negative,2014 jaguar f-type [x152],1.0,1.0,0.0,1.0,1.0,Me Before You,56.0,56.0,"$56,245,075 ",Warner Bros.
2016,jaguar xf,jaguar xf,6665,0.12337771800000001,Positive,2010 jaguar xf [x250],3.0,3.0,1.0,0.0,1.0,Now You See Me 2,47.0,47.0,"$65,075,540 ",Lionsgate
2016,jaguar xj,jaguar xj,3834,0.06175574599999999,Positive,2014 jaguar xjr [x351],3.0,3.0,1.0,8.0,9.0,Ride Along 2,32.0,32.0,"$91,221,830 ",Universal Pictures
2016,jaguar xk,,3,-0.9897610920000001,Negative,,,,,,,,,,,
2016,jeep cherokee,jeep cherokee,199736,-0.093180786,Negative,1990 jeep cherokee,3.0,3.0,2.0,4.0,6.0,Pete's Dragon,40.0,40.0,"$76,233,151 ",Walt Disney Studios Motion Pictures
2016,jeep compass,,94061,0.410252181,Positive,,,,,,,,,,,
2016,jeep grand cherokee,jeep grand cherokee,212273,0.083257637,Positive,2014 jeep grand cherokee,3.0,3.0,1.0,16.0,17.0,Miss Peregrine's Home for Peculiar Children,34.0,34.0,"$86,945,137 ",Twentieth Century Fox
2016,jeep patriot,,121926,0.029224068,Positive,,,,,,,,,,,
2016,jeep renegade,jeep renegade,106606,0.7491878059999999,Positive,2015 jeep renegade,3.0,3.0,1.0,0.0,1.0,Batman v Superman: Dawn of Justice,8.0,8.0,"$330,360,194 ",Warner Bros.
2016,jeep wrangler,jeep wrangler,191774,-0.053911654,Negative,2007 jeep wrangler unlimited,4.0,4.0,2.0,6.0,8.0,Almost Christmas,71.0,71.0,"$41,964,925 ",Universal Pictures
2016,kia cadenza,,4738,-0.354759635,Negative,,,,,,,,,,,
2016,kia forte,kia forte,103292,0.30883564199999997,Positive,2011 kia forte,1.0,1.0,0.0,3.0,3.0,Jack Reacher: Never Go Back,55.0,55.0,"$58,546,937 ",Paramount Pictures
2016,kia k900,,834,-0.669572108,Negative,,,,,,,,,,,
2016,kia optima,kia optima,124203,-0.220877715,Negative,2011 kia optima,1.0,1.0,0.0,4.0,4.0,Bad Moms,25.0,25.0,"$113,257,297 ",STX Entertainment
2016,kia rio,kia rio,28700,0.208828237,Positive,2008 kia rio,1.0,1.0,0.0,4.0,4.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,kia sedona,kia sedona,44264,0.204298735,Positive,2015 kia sedona,3.0,3.0,1.0,1.0,2.0,Office Christmas Party,63.0,63.0,"$49,815,176 ",Paramount Pictures
2016,kia sorento,kia sorento,114733,-0.013040972,Negative,2011 kia sorento,2.0,2.0,0.0,3.0,3.0,Daddy's Home,36.0,36.0,"$85,672,859 ",Paramount Pictures
2016,kia soul,kia soul,145768,-0.009277321,Negative,2012 kia soul,1.0,1.0,0.0,2.0,2.0,Doctor Strange,11.0,11.0,"$229,876,337 ",Walt Disney Studios Motion Pictures
2016,kia sportage,kia sportage,81066,0.50851337,Positive,2011 kia sportage,1.0,1.0,0.0,2.0,2.0,Dirty Grandpa,81.0,81.0,"$35,593,113 ",Lionsgate
2016,land rover discovery / lr4,,10772,0.192780423,Positive,,,,,,,,,,,
2016,land rover discovery sport,,14243,0.871370385,Positive,,,,,,,,,,,
2016,land rover lr2,,3,-0.961038961,Negative,,,,,,,,,,,
2016,land rover range rover,land-rover range rover,16155,-0.093485214,Negative,2013 land-rover range rover series iv,3.0,3.0,2.0,11.0,13.0,Bad Moms,25.0,25.0,"$113,257,297 ",STX Entertainment
2016,land rover range rover evoque,,11076,-0.240485497,Negative,,,,,,,,,,,
2016,land rover range rover sport,land-rover range rover sport,21612,0.007129875999999999,Positive,2014 land-rover range rover sport,2.0,2.0,0.0,2.0,2.0,The Accountant,35.0,35.0,"$85,856,696 ",Warner Bros.
2016,lexus ct,lexus ct,8903,-0.392576926,Negative,2014 lexus ct 200h,2.0,2.0,0.0,1.0,1.0,La La Land,87.0,87.0,"$30,980,271 ",Lionsgate
2016,lexus es/es350,lexus es,58299,-0.102664348,Negative,2013 lexus es,1.0,1.0,0.0,3.0,3.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,lexus gs,lexus gs,14878,-0.35640437799999997,Negative,2006 lexus gs,1.0,1.0,0.0,1.0,1.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,lexus gx/gx460,lexus gx,25148,-0.0025384739999999998,Negative,2003 lexus gx 470,1.0,1.0,0.0,1.0,1.0,Nerve,75.0,75.0,"$38,583,626 ",Lionsgate
2016,lexus is,lexus is,37289,-0.196877019,Negative,2009 lexus is 250c,1.0,1.0,0.0,2.0,2.0,London Has Fallen,51.0,51.0,"$62,524,260 ",Focus Features
2016,lexus lfa,,6,-0.333333333,Negative,,,,,,,,,,,
2016,lexus ls,lexus ls,5514,-0.23042568,Negative,1995 lexus ls 400,1.0,1.0,0.0,2.0,2.0,Ride Along 2,32.0,32.0,"$91,221,830 ",Universal Pictures
2016,lexus lx/lx570,,5707,0.46936148299999997,Positive,,,,,,,,,,,
2016,lexus nx,,54884,0.25409012,Positive,,,,,,,,,,,
2016,lexus rc,,11165,-0.244791667,Negative,,,,,,,,,,,
2016,lexus rx,lexus rx,109435,0.087714939,Positive,lexus rx,2.0,2.0,0.0,6.0,6.0,War Dogs,70.0,70.0,"$43,034,523 ",Warner Bros.
2016,lincoln mkc,,25562,0.039528264,Positive,,,,,,,,,,,
2016,lincoln mks,,4951,-0.280063981,Negative,,,,,,,,,,,
2016,lincoln mkt,lincoln mkt,4028,-0.142248722,Negative,2013 lincoln mkt,2.0,2.0,0.0,3.0,3.0,The Accountant,35.0,35.0,"$85,856,696 ",Warner Bros.
2016,lincoln mkx/nautilus,,30967,0.394972747,Positive,,,,,,,,,,,
2016,lincoln mkz,lincoln mkz,30534,-0.011876638,Negative,2013 lincoln mkz,1.0,1.0,0.0,2.0,2.0,Ride Along 2,32.0,32.0,"$91,221,830 ",Universal Pictures
2016,lincoln navigator,lincoln navigator,10421,-0.128970244,Negative,1998 lincoln navigator,1.0,1.0,0.0,3.0,3.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,maserati ghibli,maserati ghibli,7100,-0.103761676,Negative,2014 maserati ghibli,3.0,3.0,1.0,2.0,3.0,Jack Reacher: Never Go Back,55.0,55.0,"$58,546,937 ",Paramount Pictures
2016,maserati granturismo,maserati granturismo,1249,-0.090313183,Negative,2010 maserati granturismo convertible,2.0,2.0,0.0,2.0,2.0,Money Monster,72.0,72.0,"$41,012,075 ",TriStar Pictures
2016,maserati quattroporte,maserati quattroporte,2268,-0.054211842999999996,Negative,2004 maserati quattroporte v,1.0,1.0,0.0,1.0,1.0,Zoolander 2,92.0,92.0,"$28,848,693 ",Paramount Pictures
2016,mazda 2,,3,-0.98989899,Negative,,,,,,,,,,,
2016,mazda 3,mazda 3,95567,-0.11417713300000001,Negative,2014 mazda 3,1.0,1.0,0.0,6.0,6.0,Deadpool,6.0,6.0,"$363,070,709 ",Twentieth Century Fox
2016,mazda 5,mazda 5,375,-0.9564409340000001,Negative,2008 mazda 5,1.0,1.0,0.0,1.0,1.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,mazda 6,mazda 6,45520,-0.21377618899999998,Negative,1983 mazda 626,1.0,1.0,0.0,2.0,2.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,mazda cx-3,,18557,1.896815485,Positive,,,,,,,,,,,
2016,mazda cx-5,mazda cx-5,112235,0.007043516999999999,Positive,2013 mazda cx-5,1.0,1.0,0.0,1.0,1.0,The Accountant,35.0,35.0,"$85,856,696 ",Warner Bros.
2016,mazda cx-9,,16051,-0.110649379,Negative,,,,,,,,,,,
2016,mazda mx-5 miata,,9465,0.101734373,Positive,,,,,,,,,,,
2016,mercedes-benz amg gt,,1227,-0.039154268,Negative,,,,,,,,,,,
2016,mercedes-benz b-class,,632,-0.66841553,Negative,,,,,,,,,,,
2016,mercedes-benz c-class,mercedes-benz c,77167,-0.103543216,Negative,2015 mercedes-benz c 200 bluetec [w205],4.0,4.0,2.0,14.0,16.0,13 Hours,62.0,62.0,"$52,853,219 ",Paramount Pictures
2016,mercedes-benz cla-class,mercedes-benz cla,25792,-0.129912627,Negative,2014 mercedes-benz cla 250 [c117],1.0,1.0,0.0,2.0,2.0,Neighbors 2: Sorority Rising,58.0,58.0,"$55,455,765 ",Universal Pictures
2016,mercedes-benz cls-class,,4156,-0.324447334,Negative,,,,,,,,,,,
2016,mercedes-benz e-class,mercedes-benz e,50896,-0.0893215,Negative,2013 mercedes-benz e-klasse [w212],2.0,2.0,0.0,9.0,9.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,mercedes-benz g-class,mercedes-benz g,3950,0.092367257,Positive,2013 mercedes-benz g-klasse [w463],4.0,4.0,1.0,1.0,2.0,13 Hours,62.0,62.0,"$52,853,219 ",Paramount Pictures
2016,mercedes-benz gl-class/gls-class,,30442,0.098711517,Positive,,,,,,,,,,,
2016,mercedes-benz gla-class,,24545,-0.040948697,Negative,,,,,,,,,,,
2016,mercedes-benz glc-class,,47872,9.477566207,Positive,,,,,,,,,,,
2016,mercedes-benz gle-class/m-class,,51791,-0.026795949,Negative,,,,,,,,,,,
2016,mercedes-benz glk-class,,84,-0.9963999490000001,Negative,,,,,,,,,,,
2016,mercedes-benz s-class,mercedes-benz s,18803,-0.14274642099999998,Negative,mercedes-benz s-klasse [w126],3.0,3.0,1.0,10.0,11.0,Joy,93.0,93.0,"$28,141,138 ",Twentieth Century Fox
2016,mercedes-benz sl-class,,3722,-0.08325123200000001,Negative,,,,,,,,,,,
2016,mercedes-benz slk-class/slc-class,,3397,-0.18770923,Negative,,,,,,,,,,,
2016,mercedes-benz sls amg,mercedes-benz sls amg,1,-0.9655172409999999,Negative,2010 mercedes-benz sls amg [c197],1.0,1.0,0.0,1.0,1.0,Now You See Me 2,47.0,47.0,"$65,075,540 ",Lionsgate
2016,mercedes-benz sprinter,mercedes-benz sprinter,28320,-0.006977804000000001,Negative,2006 mercedes-benz sprinter [w906],3.0,3.0,2.0,11.0,13.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,mini cooper,mini cooper,39239,-0.021959122999999997,Negative,mini cooper cabrio,3.0,3.0,1.0,9.0,10.0,Dirty Grandpa,81.0,81.0,"$35,593,113 ",Lionsgate
2016,mini cooper clubman,,12204,23.80487805,Positive,,,,,,,,,,,
2016,mini cooper convertible,,4584,0.4796643,Positive,,,,,,,,,,,
2016,mini cooper coupe,,8,-0.9826086959999999,Negative,,,,,,,,,,,
2016,mini cooper hardtop 2-door,,11264,-0.430622251,Negative,,,,,,,,,,,
2016,mini cooper hardtop 4-door,,11174,-0.264336033,Negative,,,,,,,,,,,
2016,mini cooper roadster,,5,-0.9954669079999999,Negative,,,,,,,,,,,
2016,mini countryman,,12706,-0.23852331300000001,Negative,,,,,,,,,,,
2016,mini paceman,,85,-0.950234192,Negative,,,,,,,,,,,
2016,mitsubishi lancer,mitsubishi lancer,14304,-0.191453281,Negative,1988 mitsubishi lancer,2.0,2.0,0.0,2.0,2.0,13 Hours,62.0,62.0,"$52,853,219 ",Paramount Pictures
2016,mitsubishi mirage,,22226,0.033046712,Positive,,,,,,,,,,,
2016,mitsubishi outlander,,26576,0.394699554,Positive,,,,,,,,,,,
2016,mitsubishi outlander sport,mitsubishi outlander sport,33067,-0.10547530199999999,Negative,2011 mitsubishi outlander sport,1.0,1.0,0.0,1.0,1.0,Alvin and the Chipmunks: The Road Chip,90.0,90.0,"$30,311,560 ",Twentieth Century Fox
2016,mitsubishi i-miev,,94,-0.18260869600000001,Negative,,,,,,,,,,,
2016,nissan 370z/350z,nissan 350z,5913,-0.19997294,Negative,2003 nissan 350z,1.0,1.0,0.0,3.0,3.0,Doctor Strange,11.0,11.0,"$229,876,337 ",Walt Disney Studios Motion Pictures
2016,nissan altima,nissan altima,307380,-0.07803886,Negative,2007 nissan altima,1.0,1.0,0.0,12.0,12.0,The Secret Life of Pets,4.0,4.0,"$368,384,330 ",Universal Pictures
2016,nissan armada,,14035,0.101907828,Positive,,,,,,,,,,,
2016,nissan cube,nissan cube,15,-0.9840933190000001,Negative,2009 nissan cube,3.0,3.0,1.0,0.0,1.0,Alvin and the Chipmunks: The Road Chip,90.0,90.0,"$30,311,560 ",Twentieth Century Fox
2016,nissan frontier,nissan frontier,86926,0.38379738,Positive,2005 nissan frontier,1.0,1.0,0.0,1.0,1.0,Manchester by the Sea,96.0,96.0,"$27,055,039 ",Roadside Attractions
2016,nissan gt-r,,698,-0.36832579200000004,Negative,,,,,,,,,,,
2016,nissan juke,nissan juke,19577,-0.278160835,Negative,2014 nissan juke nismo,1.0,1.0,0.0,5.0,5.0,Batman v Superman: Dawn of Justice,8.0,8.0,"$330,360,194 ",Warner Bros.
2016,nissan leaf,,14006,-0.1889513,Negative,,,,,,,,,,,
2016,nissan maxima,nissan maxima,62670,0.552813499,Positive,2016 nissan maxima,3.0,3.0,1.0,2.0,3.0,The Girl on the Train,41.0,41.0,"$75,395,035 ",Universal Pictures
2016,nissan murano,,86953,0.38224680899999997,Positive,,,,,,,,,,,
2016,nissan nv,nissan nv,17873,0.053956835,Positive,2012 nissan nv 2500 hd,2.0,2.0,0.0,1.0,1.0,Captain America: Civil War,3.0,3.0,"$408,084,349 ",Walt Disney Studios Motion Pictures
2016,nissan nv200,nissan nv200,18523,0.069642548,Positive,2014 nissan nv200 taxi,2.0,2.0,0.0,4.0,4.0,Ghostbusters,21.0,21.0,"$128,350,574 ",Sony Pictures Entertainment (SPE)
2016,nissan pathfinder,nissan pathfinder,81701,-0.004144269,Negative,1987 nissan pathfinder,1.0,1.0,0.0,6.0,6.0,Deadpool,6.0,6.0,"$363,070,709 ",Twentieth Century Fox
2016,nissan quest,nissan quest,11115,0.008803776,Positive,1999 nissan quest,2.0,2.0,0.0,1.0,1.0,Teenage Mutant Ninja Turtles: Out of the Shadows,37.0,37.0,"$82,051,601 ",Paramount Pictures
2016,nissan rogue,nissan rogue,329904,0.148730805,Positive,2008 nissan rogue,1.0,1.0,0.0,3.0,3.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,nissan sentra,nissan sentra,214709,0.05503442099999999,Positive,2007 nissan sentra,1.0,1.0,0.0,8.0,8.0,Jason Bourne,15.0,15.0,"$162,434,410 ",Universal Pictures
2016,nissan titan,,21880,0.802306425,Positive,,,,,,,,,,,
2016,nissan versa,nissan versa,132214,-0.08520148300000001,Negative,2014 nissan versa note,2.0,2.0,0.0,4.0,4.0,Bad Moms,25.0,25.0,"$113,257,297 ",STX Entertainment
2016,nissan xterra,,38,-0.99643928,Negative,,,,,,,,,,,
2016,porsche 911,porsche 911,8901,-0.10072742,Negative,porsche 911 carrera [997],2.0,2.0,0.0,2.0,2.0,War Dogs,70.0,70.0,"$43,034,523 ",Warner Bros.
2016,porsche 918 spyder,,1,-0.9950738920000001,Negative,,,,,,,,,,,
2016,porsche boxster,,2670,-0.13926499,Negative,,,,,,,,,,,
2016,porsche cayenne,porsche cayenne,15383,-0.066225568,Negative,2013 porsche cayenne [958],1.0,1.0,0.0,2.0,2.0,The Accountant,35.0,35.0,"$85,856,696 ",Warner Bros.
2016,porsche cayman,,3590,0.00814378,Positive,,,,,,,,,,,
2016,porsche macan,,19332,0.42850809100000004,Positive,,,,,,,,,,,
2016,porsche panamera,,4403,-0.116750251,Negative,,,,,,,,,,,
2016,ram cargo van,,21,-0.993482309,Negative,,,,,,,,,,,
2016,ram pickup,,489418,0.084904991,Positive,,,,,,,,,,,
2016,ram promaster,ram promaster,40440,0.42670665,Positive,2014 ram promaster,2.0,2.0,0.0,3.0,3.0,Batman v Superman: Dawn of Justice,8.0,8.0,"$330,360,194 ",Warner Bros.
2016,ram promaster city,,15972,0.435814455,Positive,,,,,,,,,,,
2016,scion iq,,6,-0.9875518670000001,Negative,,,,,,,,,,,
2016,scion tc,scion tc,9336,-0.43277234299999995,Negative,2011 scion tc,1.0,1.0,0.0,1.0,1.0,Independence Day: Resurgence,27.0,27.0,"$103,144,286 ",Twentieth Century Fox
2016,scion xb,,2677,-0.824147671,Negative,,,,,,,,,,,
2016,scion xd,,9,-0.988664987,Negative,,,,,,,,,,,
2016,smart fortwo,,6211,-0.170096205,Negative,,,,,,,,,,,
2016,subaru brz,,4141,-0.218089124,Negative,,,,,,,,,,,
